"V8201","V8202","V8203","V8204","V8205","V8206","V8207","V8208","V8209","V8210","V8211","V8212","V8213","V8214","V8215","V8216","V8217","V8218","V8219","V8220","V8221","V8222","V8223","V8224","V8225","V8226","V8227","V8228","V8229","V8230","V8231","V8232","V8233","V8234","V8235","V8236","V8237","V8238","V8239","V8240","V8241","V8242","V8243","V8244","V8245","V8246","V8247","V8248","V8249","V8250","V8251","V8252","V8253","V8254","V8255","V8256","V8257","V8258","V8259","V8260","V8261","V8262","V8263","V8264","V8265","V8266","V8267","V8268","V8269","V8270","V8271","V8272","V8273","V8274","V8275","V8276","V8277","V8278","V8279","V8280","V8281","V8282","V8283","V8284","V8285","V8286","V8287","V8288","V8289","V8290","V8291","V8292","V8293","V8294","V8295","V8296","V8297","V8298","V8299","V8300","V8301","V8302","V8303","V8304","V8305","V8306","V8307","V8308","V8309","V8310","V8311","V8312","V8313","V8314","V8315","V8316","V8317","V8318","V8319","V8320","V8321","V8322","V8323","V8324","V8325","V8326","V8327","V8328","V8329","V8330","V8331","V8332","V8333","V8334","V8335","V8336","V8337","V8338","V8339","V8340","V8341","V8342","V8343","V8344","V8345","V8346","V8347","V8348","V8349","V8350","V8351","V8352","V8353","V8354","V8355","V8356","V8357","V8358","V8359","V8360","V8361","V8362","V8363","V8364","V8365","V8366","V8367","V8368","V8369","V8370","V8371","V8372","V8373","V8374","V8375","V8376","V8377","V8378","V8379","V8380","V8381","V8382","V8383","V8384","V8385","V8386","V8387","V8388","V8389","V8390","V8391","V8392","V8393","V8394","V8395","V8396","V8397","V8398","V8399","V8400","V8401","V8402","V8403","V8404","V8405","V8406","V8407","V8408","V8409","V8410","V8411","V8412","V8413","V8414","V8415","V8416","V8417","V8418","V8419","V8420","V8421","V8422","V8423","V8424","V8425","V8426","V8427","V8428","V8429","V8430","V8431","V8432","V8433","V8434","V8435","V8436","V8437","V8438","V8439","V8440","V8441","V8442","V8443","V8444","V8445","V8446","V8447","V8448","V8449","V8450","V8451","V8452","V8453","V8454","V8455","V8456","V8457","V8458","V8459","V8460","V8461","V8462","V8463","V8464","V8465","V8466","V8467","V8468","V8469","V8470","V8471","V8472","V8473","V8474","V8475","V8476","V8477","V8478","V8479","V8480","V8481","V8482","V8483","V8484","V8485","V8486","V8487","V8488","V8489","V8490","V8491","V8492","V8493","V8494","V8495","V8496","V8497","V8498","V8499","V8500","V8501","V8502","V8503","V8504","V8505","V8506","V8507","V8508","V8509","V8510","V8511","V8512","V8513","V8514","V8515","V8516","V8517","V8518","V8519","V8520","V8521","V8522","V8523","V8524","V8525","V8526","V8527","V8528","V8529","V8530","V8531","V8532","V8533","V8534","V8535","V8536","V8537","V8538","V8539","V8540","V8541","V8542","V8543","V8544","V8545","V8546","V8547","V8548","V8549","V8550","V8551","V8552","V8553","V8554","V8555","V8556","V8557","V8558","V8559","V8560","V8561","V8562","V8563","V8564","V8565","V8566","V8567","V8568","V8569","V8570","V8571","V8572","V8573","V8574","V8575","V8576","V8577","V8578","V8579","V8580","V8581","V8582","V8583","V8584","V8585","V8586","V8587","V8588","V8589","V8590","V8591","V8592","V8593","V8594","V8595","V8596","V8597","V8598","V8599","V8600","V8601","V8602","V8603","V8604","V8605","V8606","V8607","V8608","V8609","V8610","V8611","V8612","V8613","V8614","V8615","V8616","V8617","V8618","V8619","V8620","V8621","V8622","V8623","V8624","V8625","V8626","V8627","V8628","V8629","V8630","V8631","V8632","V8633","V8634","V8635","V8636","V8637","V8638","V8639","V8640","V8641","V8642","V8643","V8644","V8645","V8646","V8647","V8648","V8649","V8650","V8651","V8652","V8653","V8654","V8655","V8656","V8657","V8658","V8659","V8660","V8661","V8662","V8663","V8664","V8665","V8666","V8667","V8668","V8669","V8670","V8671","V8672","V8673","V8674","V8675","V8676","V8677","V8678","V8679","V8680","V8681","V8682","V8683","V8684","V8685","V8686","V8687","V8688","V8689","V8690","V8691","V8692","V8693","V8694","V8695","V8696","V8697","V8698","V8699","V8700","V8701","V8702","V8703","V8704","V8705","V8706","V8707","V8708","V8709","V8710","V8711","V8712","V8713","V8714","V8715","V8716","V8717","V8718","V8719","V8720","V8721","V8722","V8723","V8724","V8725","V8726","V8727","V8728","V8729","V8730","V8731","V8732","V8733","V8734","V8735","V8736","V8737","V8738","V8739","V8740"
"3","6371","34","0","0","0","0","0","0","0","0","0","0","0","1","0","4000","0","34","0","0","0","0","0","500","0","0","1474","0","0","0","544","0","0","0","344","0","0","0","0","0","0","0","0","0","0","0","1","1","2","6.50","1983","0","0","0","360","0","0","0","0","0","0","0","0","13000","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","13000","0","1","1","1","0","0","0","0","0","0","576","500","0","0","0","0","2","1076","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2704","2122","4129","436","1783","182","4082","3325","1435","5481","4362","1636","5478","1776","607","17","1","26","2","0","0","0","1","1","25000","4","1","0","5","1","0","0","0","0","1","5","5","0","0","1","1","5","5","0","54","602","199","3","0.00","0","0.00","9.40","14.10","0","0.00","54","0","0","5","0","1","7","5","0","5","0","1","9","37","40","1","5","0","0","0.00","0","0","11","81","999","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","0","0","0","5","0","0","1","1","5","5","0.00","0","0","5","5","5","3","5","0","1","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","0","5","0","5","0","5","0","5","0","0","0","5","0","3","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","34","0","34","0","7","4","3","0","0","0","0","0","2","1","2","34","0","1","1","5","5","3","2","4","5","3","3","0","0","12","0","0","0","5","0","0","0","0","0","1","7","1","1820","24","0","0","0","0","0","0","0","0","0","0","0","14076","13000","7.10","406","8.82","0.00","2","2","2","2","1","2","0","1","1000","5","0.3","1","2","0","4","0","2","3","5","0","0","0","0","0","0","0","0","0","1","3","51","5","28","0","0.00","0","2","0","0","0","0","0","0","0","0","4729"
"3","6372","42","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","768","0","0","0","0","0","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","6.30","1922","0","0","0","1300","0","468","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","0","0","0","0","2629","0","0","0","0","0","787","0","0","3416","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6690","3757","4271","3383","2799","2318","2172","3600","4424","5851","5858","6029","5561","5624","605","10","1","69","1","0","0","0","5","0","0","2","1","0","1","5","5","0","0","0","1","4","8","0","0","4","0","0","0","0","0","0","0","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","55","5","0","0","0","0","0","0","5","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","5","0","5","0","5","0","5","0","0","0","1","1","2","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","17","0","17","0","8","7","1","0","0","0","0","0","4","1","1","17","0","2","4","5","5","1","2","9","5","40","40","0","0","7","0","0","0","5","0","0","0","0","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3416","0","1.78","393","0.00","0.00","3","3","3","3","2","0","0","0","3840","3","0.5","1","6","0","2","0","4","0","0","0","0","0","0","0","0","0","0","0","2","3","92","0","1","0","0.00","0","2","0","0","0","0","0","0","0","0","4359"
"3","6373","32","0","0","0","0","0","1","0","0","0","0","0","1","0","75000","0","300","0","0","0","0","0","1500","0","0","3120","0","0","0","0","0","0","0","0","0","1960","0","0","0","0","0","0","0","40","0","2","4","4","28.40","4430","0","0","0","3120","0","1300","0","0","0","0","0","0","21000","0","0","0","0","0","0","0","10000","0","0","0","0","0","0","0","0","0","31000","0","4","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","1","1","0","0","0","0","0","0","0","0","0","0","0","0","600","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2865","2101","1062","538","2596","5060","3991","3768","549","4122","710","840","5298","4888","606","14","4","38","1","35","1","11","1","3","40000","6","2","0","5","1","0","0","0","0","5","0","5","0","0","1","3","0","0","0","0","705","618","7","0.00","0","0.00","0.00","0.00","2","6.00","240","0","0","5","0","5","0","5","0","5","0","5","0","52","60","5","5","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6.00","1","0","0","0","0","0","1","5","1","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","5","5","0","60","372","587","3","0.00","5.00","0","60","0","5","0","5","0","1","2","5","0","1","1","49","40","5","5","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","0","5","0","5","0","5","0","0","0","5","0","1","5","0","5","12","5","0","0","0","4","2","1","1","0","0","5","32","0","32","0","8","5","5","6","0","0","1","1","8","1","1","32","0","1","1","5","5","3","4","3","5","20","15","71","0","12","0","0","0","5","0","0","0","0","0","1","8","4","4252","28","247","16","0","0","0","0","0","0","0","0","247","36000","21000","8.13","1477","6.73","5.10","3","3","3","3","1","0","0","0","12500","5","0.7","3","3","3","4","4","1","8","6","0","0","1","0","0","0","1","0","0","1","4","321","1","32","0","0.00","0","1","0","0","0","0","0","0","0","0","9528"
"3","6374","8","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1606","2","0","0","0","0","0","1896","1","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","6.90","2105","0","0","0","0","0","276","2","0","0","0","0","0","10429","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10429","99999","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6671","559","3524","4234","493","3113","2893","3948","1421","2517","6109","2198","5303","6324","606","5","1","42","1","0","0","0","5","0","0","1","1","0","5","5","5","0","0","0","5","0","1","3","3","1","1","1","1","5","42","902","917","3","0.00","0","0.00","4.40","6.60","0","0.00","42","0","0","5","0","1","1","5","0","5","0","5","0","52","35","1","5","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6.60","1","0","0","0","0","5","5","0","1","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","4","5","0","5","0","5","0","1","1","1","1","5","0","2","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","45","0","8","0","7","7","3","99","99","99","4","9","5","1","3","8","0","1","1","5","5","3","0","4","5","19","19","0","0","12","0","0","0","5","0","0","0","0","0","1","8","1","1045","19","0","0","0","0","0","0","0","0","0","0","0","10429","10429","4.95","431","5.50","0.00","3","3","3","3","1","2","1","3","16060","2","1.0","1","3","0","4","0","4","2","3","0","0","0","0","0","0","0","0","0","2","4","22","2","2","0","0.00","0","2","0","0","0","0","0","0","0","0","4729"
"3","6375","8","0","0","0","0","0","1","0","0","0","0","0","1","0","80000","0","475","0","0","0","0","0","2925","0","0","1947","0","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","8","8","57.80","8115","0","0","0","6500","0","270","0","0","0","0","0","0","18000","0","2000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20000","0","4","4","3","7000","0","0","0","0","0","0","0","0","0","0","0","0","7000","14500","1","1","5000","1","1","2500","1","1","2000","1","1","600","1","1","4515","25200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","6661","4295","3863","4233","2754","1169","826","853","1303","3292","2229","1154","3396","6343","606","21","8","42","2","0","3","15","1","1","35000","8","3","0","5","1","0","0","0","0","5","0","5","0","0","1","1","1","1","5","72","312","807","1","7.81","1","11.72","0.00","0.00","0","0.00","42","0","0","1","1","5","0","1","3","5","0","5","0","48","40","1","5","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7.00","5","5","0","0","0","15","5","0","1","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","5","0","5","0","5","0","5","0","0","0","5","0","3","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","39","0","39","0","7","7","1","19","17","16","7","4","8","1","3","8","0","1","1","5","5","3","2","3","5","7","7","0","0","12","0","0","0","1","2","0","0","0","0","1","5","8","1995","24","2187","26","247","16","0","0","0","0","0","0","2434","52200","20000","6.43","2705","10.27","0.00","3","3","3","3","1","0","0","0","10000","3","1.0","5","3","0","5","0","3","9","4","0","0","0","3","0","0","1","1","2","2","2","21","3","2","0","0.00","0","2","0","0","0","0","0","0","0","0","16312"
"3","6376","50","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","7800","0","0","0","0","2740","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","6.90","2105","0","0","0","0","0","0","0","0","0","0","0","0","62000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62000","15000","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","654","3643","1410","1413","3303","4671","1378","5009","2242","1100","5885","3002","6426","787","604","17","1","45","1","0","0","0","5","0","0","1","1","0","5","8","0","0","4","5","5","0","1","1","1","1","1","1","5","0","36","225","68","3","0.00","0","0.00","16.00","24.00","0","0.00","12","0","0","5","0","5","0","1","8","5","0","5","0","44","60","1","5","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0.00","0","0","1","0","0","7","1","5","2","97","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","5","0","1","1","5","0","1","3","1","3","5","0","2","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","29","0","29","0","2","9","5","16","12","0","2","1","8","1","3","29","0","4","7","1","0","1","1","2","1","21","21","0","0","16","0","0","0","0","0","1","5","0","0","1","9","1","16700","55","0","0","0","0","0","0","0","0","0","0","0","62000","62000","29.45","431","22.63","0.00","5","1","1","1","3","0","0","0","78000","2","1.0","1","4","0","7","0","4","9","9","0","0","0","0","0","0","0","0","0","1","3","162","2","29","0","0.00","0","2","0","0","0","0","0","0","0","0","4729"
"3","6377","34","0","0","0","0","0","0","0","0","0","0","0","1","0","87500","3","875","2","0","0","0","0","703","2","0","178","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","11.70","2476","0","0","0","2600","0","0","0","0","0","0","0","0","200","0","0","2000","0","0","0","0","0","0","0","0","0","0","1500","0","1500","2","5200","0","2","4","2","0","0","0","0","6600","0","0","0","0","0","0","0","0","6600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2681","3871","995","2110","1322","1396","3512","2533","1075","4886","1557","1218","6509","5878","607","28","2","81","1","74","0","0","1","2","10400","7","1","0","5","1","0","0","0","0","5","0","5","0","0","1","3","0","0","0","0","190","897","7","0.00","0","0.00","0.00","0.00","6","99.99","999","0","0","5","0","5","0","5","0","5","0","5","0","99","99","5","1","10","1","99.99","99","99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0.00","0","0","1","0","0","0","5","0","3","0","0","97","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","5","0","0","1","0","0","5","0","5","0","1","9","5","0","0","0","1","3","1","1","1","5","16","0","0","1","5","0","0","0","0","0","0","5","0","0","0","0","2","1","5","0","0","0","0","0","2","1","2","34","0","1","1","9","0","3","4","2","5","50","46","50","0","17","0","0","0","0","0","1","1","0","0","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","11800","2200","4.77","669","12.36","0.00","2","2","6","6","1","2","0","5","12500","8","0.3","2","7","6","8","7","1","2","3","0","0","0","0","0","0","0","0","0","1","3","51","1","29","0","0.00","0","1","0","0","0","0","0","0","0","0","5494"
"3","6378","10","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","3600","0","0","0","0","0","0","1960","0","0","0","80","0","0","0","0","0","1920","1","40","0","80","0","0","0","0","0","2","4","3","24.90","3884","0","0","0","3120","0","240","0","0","0","0","0","0","10000","0","0","0","0","0","0","0","7500","0","0","0","0","0","0","0","0","0","17500","0","4","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2847","4245","1991","905","4777","2850","3782","5611","4136","1986","5052","3281","2472","3976","520","25","4","29","1","30","2","5","5","0","0","4","1","2","5","5","5","0","0","0","1","4","1","2","5","1","1","5","5","0","84","162","729","3","0.00","0","0.00","7.00","10.50","0","0.00","48","0","0","5","0","1","1","1","2","5","0","5","0","49","40","5","5","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0.00","0","0","5","5","5","6","5","0","1","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","5","5","0","36","361","907","3","0.00","3.55","0","36","0","1","1","1","1","1","2","5","0","5","0","48","99","5","5","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","0","5","0","5","0","5","0","0","0","5","0","1","5","0","5","12","5","0","0","0","4","4","4","4","0","0","5","10","0","10","0","7","9","1","0","0","0","0","0","8","1","3","10","0","1","1","5","5","1","2","2","5","5","5","0","0","12","0","0","0","5","0","0","0","0","0","2","6","4","1718","21","0","0","0","0","0","0","0","0","0","0","0","17500","10000","4.51","1295","5.10","3.91","3","3","3","3","1","0","1","0","9000","4","1.0","2","2","2","4","4","1","4","3","0","1","1","0","0","0","0","0","0","2","3","212","5","1","0","0.00","0","1","0","0","0","0","0","0","0","0","9218"
"3","6379","10","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","2880","0","0","0","0","0","0","640","0","0","0","0","0","0","0","800","0","0","0","0","0","0","0","0","0","0","0","1","1","2","6.50","1983","0","0","0","600","0","0","0","0","0","0","0","0","8314","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8314","0","1","1","1","0","0","0","0","0","0","2300","0","0","0","0","0","0","2300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5542","4370","2308","2941","1558","4902","4137","3555","4841","5575","5462","6006","5332","6403","518","25","1","30","2","0","0","0","1","1","30000","3","1","0","5","5","5","0","0","0","5","0","5","0","0","1","1","5","5","0","48","394","427","3","0.00","0","0.00","9.31","13.97","0","0.00","24","0","0","5","0","5","0","5","0","5","0","1","20","32","20","5","5","0","0","0.00","0","0","8","81","20","0","1","9","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","0","0","0","5","0","0","1","1","3","5","0.00","0","0","1","0","0","17","5","0","1","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","0","5","0","5","0","5","0","5","0","0","0","5","0","3","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","10","0","10","0","6","4","5","0","0","0","0","0","3","1","3","10","0","1","1","5","9","1","3","4","5","6","6","0","0","12","0","0","0","1","3","0","0","0","0","1","4","1","836","19","0","0","0","0","0","0","0","0","0","0","0","10614","8314","5.35","406","12.99","0.00","3","3","3","3","1","0","0","0","9600","4","0.3","1","2","0","5","0","2","2","3","0","0","0","0","0","0","0","0","0","2","4","72","5","11","0","0.00","0","2","0","0","0","0","0","0","0","0","4729"
"3","6380","16","0","0","0","0","0","1","1","1","3","0","0","1","0","68000","0","600","0","0","0","0","0","720","0","0","2695","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","3","22.50","3030","0","0","0","2400","0","480","0","0","0","0","0","0","42000","0","0","0","0","0","0","0","0","0","0","0","0","0","300","0","0","0","42300","0","3","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1179","2536","1851","2274","560","792","151","1838","3325","1976","2638","2255","4550","2213","530","19","4","29","1","30","2","1","1","1","7000","6","1","4","5","1","0","0","0","0","5","0","1","3","1","1","1","5","1","5","114","20","48","1","13.33","5","0.00","0.00","0.00","0","0.00","48","0","0","5","0","5","0","1","3","5","0","5","0","49","55","5","5","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00","5","5","0","0","0","4","1","5","1","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","1","5","0","1","0","0","5","0","5","0","5","0","5","0","0","0","5","0","1","5","0","5","14","0","0","5","0","4","4","4","2","50","2","5","15","0","15","0","6","9","5","0","0","0","0","0","1","1","2","16","0","2","4","1","0","5","3","4","5","4","4","0","0","14","0","0","0","0","0","5","0","0","0","1","8","4","7554","37","0","0","0","0","0","0","0","0","0","0","0","42300","42000","13.96","1170","15.58","0.00","3","3","2","2","1","0","0","0","11333","6","0.7","2","2","2","6","6","1","8","8","1","1","0","0","0","0","0","0","0","1","1","311","5","14","0","0.00","0","1","0","0","0","0","0","0","0","0","7316"
